Département;Bassin de formation;Rue;Secteur;Nom;Voie;Lieu-dit;Boite postale;Code postal;Commune;Téléphone;Fax;Adresse électronique;Site internet;Responsable;Nombre d'étudiants
Ardèche;ARDECHE VERTE;0070031W;Public;LP LYCEE DES METIERS MARIUS BOUVIER;69 route de Lamastre ;;BP93;07301;TOURNON-SUR-RHONE;0475078650;0475078651;ce.0070031W@ac-grenoble.fr;https://marius-bouvier.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. CHARREL NICOLAS
LE PROVISEUR ADJOINT : M. FRISCIA SERGE
LE GESTIONNAIRE : MME BLANCHARD EMMANUELLE
L AGENT COMPTABLE : M. BLANC GERARD";-2985,8
﻿Ardèche;ARDECHE VERTE;0070029U;Public;LPO LYCEE DES METIERS GABRIEL FAURE;Place MALLARME ;;BP116;07301;TOURNON-SUR-RHONE;0475082133;0475089695;ce.0070029U@ac-grenoble.fr;https://gabriel-faure-tournon.ent.auvergnerhonealpes.fr/;"LE PROVISEUR : MME BIANQUIS ANAHITA
LE PROVISEUR ADJOINT : MME NOEL GWENDOLIN
LE GESTIONNAIRE : M. BLANC GERARD
L AGENT COMPTABLE : M. BLANC GERARD";-3041,4
Ardèche;ARDECHE VERTE;0071239J;Privé sous-contrat;LYCEE AGRICOLE PRIVE DE TOURNON SUR RHONE;4 rue du repos ;;BP113;07304;TOURNON-SUR-RHONE;0475080493;0475083881;tournon-sur-rhone@cneap.scolanet.org;;"LE DIRECTEUR : M. ROCHE DOMINIQUE
LE DIRECTEUR ADJOINT : M. TOULOUMET ALAIN";-3097
Ardèche;ARDECHE VERTE;0070071P;Privé sous-contrat;LYCEE POLYVALENT PRIVE SACRE COEUR;5 rue du Mail ;;BP33;07301;TOURNON-SUR-RHONE;0475080389;0475070060;ce.0070071P@ac-grenoble.fr;http://www.lyceesacrecoeur.fr;"LE DIRECTEUR : M. BOUVIER MICHAEL
LE DIRECTEUR ADJOINT : M. LAULAGNET THIERRY
L  ADJOINT AU CHEF D ETABLISSEMENT : MME GUIBAUD NADEGE";-3152,6
Ardèche;ARDECHE VERTE;0071170J;Public;SEGPA CLG MARIE CURIE;Place Carnot ;;BP106;07301;TOURNON-SUR-RHONE;0475072080;0475088949;ce.0071170J@ac-grenoble.fr;http://www.ac-grenoble.fr/college/tournon.marie-curie;"LE PRINCIPAL : M. VIDAUD MICHAEL
LE PRINCIPAL ADJOINT : MME FAURE MURIEL
LE GESTIONNAIRE : M. BLANC FABRICE
L AGENT COMPTABLE : M. BLANC GERARD";-3208,2
Ardèche;ARDECHE MERIDIONALE;0070035A;Public;COLLEGE HENRI AGERON;209 esplanade DU SOLEIL ;;BP37;07150;VALLON-PONT-D'ARC;0475880366;0475881154;ce.0070035A@ac-grenoble.fr;http://www.ac-grenoble.fr/college/ageron;"LE PRINCIPAL : M. MUTEL LOIC
LE GESTIONNAIRE : MME KARI NADIA
L AGENT COMPTABLE : MME CHIRPAZ MAUD";-3263,8
Ardèche;ARDECHE MERIDIONALE;0070846G;Public;COLLEGE GEORGES GOUY;1 chemin DU STADE ;;;07600;VALS-LES-BAINS;0475374635;0475940103;ce.0070846G@ac-grenoble.fr;https://georges-gouy.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : MME COLBEAU ANNE
LE PRINCIPAL ADJOINT : MME LE ROUZIC SOPHIE
LE GESTIONNAIRE : MME MAGNET CORINNE
L AGENT COMPTABLE : MME DUCLOCHER CORINNE";-3319,4
Ardèche;DROME ARDECHE CENTRE;0070890E;Public;COLLEGE DOCTEUR PIERRE DELARBRE;16 rue RAYMOND FINIELS ;;;07240;VERNOUX-EN-VIVARAIS;0475581465;;ce.0070890E@ac-grenoble.fr;https://college-delarbre-vernoux.web.ac-grenoble.fr/;"LE PRINCIPAL : M. RIGOLOT MATHIEU
LE GESTIONNAIRE : MME ASSUMEL NADINE
L AGENT COMPTABLE : M. BLANC GERARD";-3375
﻿Ardèche;ARDECHE MERIDIONALE;0070040F;Public;COLLEGE LABOISSIERE;79 rue de Beaufort ;;BP27;07170;VILLENEUVE-DE-BERG;0475948127;0475948144;ce.0070040F@ac-grenoble.fr;https://college-laboissiere-vdb.web.ac-grenoble.fr;"LE PRINCIPAL : M. WOELFLIN SAUVAGE FABRICE
LE PRINCIPAL ADJOINT : MME NOTT JENNYFER
LE GESTIONNAIRE : MME IMBERT SABRINA
L AGENT COMPTABLE : MME CHIRPAZ MAUD";-3430,6
Drôme;VALLEE DE LA DROME;0261550U;Privé hors-contrat;ECOLE 2D DEGRE GENERAL PRIVEE ECOLE 2D DEGRE GENERAL PRIVEE;27 rue des Ramières ;;;26400;ALLEX;0952027934;;ce.0261550U@ac-grenoble.fr;;LE DIRECTEUR : MME PELLISSIER PAULINE;-3486,2
Drôme;VALLEE DE LA DROME;0261574V;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE;27 rue Des Ramières ;;;26400;ALLEX;0952027934;;ce.0261574V@ac-grenoble.fr;;LE DIRECTEUR : MME PELLISSIER PAULINE;-3541,8
Drôme;DROME ARDECHE CENTRE;0261528V;Public;COLLEGE MARCELLE RIVIER;41 rue DES FAURES ;;;26760;BEAUMONT-LES-VALENCE;0475553453;0475806417;ce.0261528V@ac-grenoble.fr;http://college-marcelle-rivier-beaumont.web.ac-grenoble.fr;"LE PRINCIPAL : M. DEMEZ STEPHANE
LE PRINCIPAL ADJOINT : M. PIROTAIS EMMANUEL
LE GESTIONNAIRE : MME STEWART SANDRINE
L AGENT COMPTABLE : M. SELEK NICOLAS";-3597,4
Drôme;DROME DES COLLINES;0260001K;Public;COLLEGE DE L'EUROPE JEAN MONNET; ;CARREFOUR DE L'EUROPE   ;BP130;26303;BOURG-DE-PEAGE;0475703611;;ce.0260001K@ac-grenoble.fr;https://college-de-leurope-bourg-de-peage.web.ac-grenoble.fr/;"LE PRINCIPAL : M. COTTE FABIEN
LE PRINCIPAL ADJOINT : MME MARINIER AGNES
LE GESTIONNAIRE : M. DALICIEUX PATRICE
L AGENT COMPTABLE : M. BENEDETTI ERIC";-3653
Drôme;DROME DES COLLINES;0260090G;Privé sous-contrat;COLLEGE PRIVE LES MARISTES;14 avenue ANTONIN VALLON ;;;26300;BOURG-DE-PEAGE;0475727050;0475727057;Ce.0260090G@ac-grenoble.fr;http://www.maristes-bdp.com;"LE DIRECTEUR : M. GALLINA FABIEN
LE DIRECTEUR ADJOINT : MME MORVAN ISABELLE";-3708,6
Drôme;DROME ARDECHE CENTRE;0260766S;Public;COLLEGE GERARD GAUD;5 rue des loisirs ;;;26500;BOURG-LES-VALENCE;0475821990;0475435893;ce.0260766S@ac-grenoble.fr;https://college-gerard-gaud-bourg-les-valence.web.ac-grenoble.fr/;"LE PRINCIPAL : MME MORALES CATHERINE
LE PRINCIPAL ADJOINT : MME BARAGLIOLI ISABELLE
LE GESTIONNAIRE : MME CRESPIN SONIA
L AGENT COMPTABLE : M. SELEK NICOLAS";-3764,2
﻿Drôme;DROME ARDECHE CENTRE;0260765R;Public;LEGT AGRICOLE DE BOURG LES VALENCE;Route De Lyon ;;;26500;BOURG-LES-VALENCE;0475833355;0475833845;epl.valence@educagri.fr;;"LE PROVISEUR : M. LALANNE FRÉDÉRIC
LE PROVISEUR ADJOINT : MME BERTHON SANDRA
LE GESTIONNAIRE : MME ROSI N. 
L AGENT COMPTABLE : M. MARTIN ";-3819,8
Drôme;DROME ARDECHE CENTRE;0261277X;Public;LYCEE GENERAL ET TECHNOLOGIQUE LES TROIS SOURCES;110 chemin DU VALENTIN ;;;26500;BOURG-LES-VALENCE;0475826520;0475564406;ce.0261277X@ac-grenoble.fr;http://www.ac-grenoble/lycee/3-sources/;"LE PROVISEUR : M. LESAGE LUDOVIC
LE PROVISEUR ADJOINT : MME SANNIER VALERIE
LE GESTIONNAIRE : M. GALERON DANIEL
L AGENT COMPTABLE : M. SELEK NICOLAS";-3875,4
Drôme;DROME ARDECHE CENTRE;0260948P;Public;SEGPA CLG GERARD GAUD;5 rue Des loisirs ;;BP233;26502;BOURG-LES-VALENCE;0475821990;0475435893;ce.0260766s@ac-grenoble.fr;http://www.ac-grenoble.fr/college/gaud.bourg-les-valence/;"LE PRINCIPAL : MME MORALES CATHERINE
LE PRINCIPAL ADJOINT : MME BENCHINE ADJIBA
LE GESTIONNAIRE : MME CRESPIN SONIA
L AGENT COMPTABLE : M. SELEK NICOLAS";-3931
Drôme;SUD DROME;0260002L;Public;COLLEGE HENRI BARBUSSE;8 boulevard HENRI BARBUSSE ;;;26170;BUIS-LES-BARONNIES;0475280968;0475281737;ce.0260002L@ac-grenoble.fr;https://college-henri-barbusse-buis-les-baronnies.web.ac-grenoble.fr/;"LE PRINCIPAL : MME DEOTTO LAURENCE
LE GESTIONNAIRE : M. COULON THOMAS
L AGENT COMPTABLE : M. CARIAS JEAN-MARC";-3986,6
Drôme;DROME ARDECHE CENTRE;0260003M;Public;COLLEGE MARC SEIGNOBOS;2 rue PAUL JACQUES BONZON ;;;26120;CHABEUIL;0475590166;0475590013;ce.0260003M@ac-grenoble.fr;https://college-marc-seignobos-chabeuil.web.ac-grenoble.fr/;"LE PRINCIPAL : M. BAILLY PHILIPPE
LE PRINCIPAL ADJOINT : MME PASCAL SABINE
LE GESTIONNAIRE : MME LE PENNEC CLAUDINE
L AGENT COMPTABLE : M. SELEK NICOLAS";-4042,2
Drôme;DROME ARDECHE CENTRE;0260092J;Privé sous-contrat;COLLEGE PRIVE FRANCOIS GONDIN;1 chemin DE BELLET ;;;26120;CHABEUIL;0475592731;0475591563;ce.0260092J@ac-grenoble.fr;https://www.francois-gondin.fr;LE DIRECTEUR : M. GREGOIRE VINCENT;-4097,8
Drôme;DROME DES COLLINES;0261133R;Privé sous-contrat;COLLEGE PRIVE CHATEAUNEUF;77 RUE GEOFFROY DE MOIRANS ;;;26330;CHATEAUNEUF-DE-GALAURE;0475687936;;ce.0261133R@ac-grenoble.fr;http://www.college-chateauneuf.fr;"LE DIRECTEUR : MME VINCENT-LEMENAGER PEGGIE
LE DIRECTEUR ADJOINT : MME PRONK LAETITIA";-4153,4
﻿Drôme;DROME DES COLLINES;0261134S;Privé sous-contrat;COLLEGE PRIVE SAINT BONNET;2 rue DE LA VALLEE ;;;26330;CHATEAUNEUF-DE-GALAURE;0475685500;;ce.0261134S@ac-grenoble.fr;https://www.saint-bonnet.org/index.php.fr/;"LE DIRECTEUR : M. MURYS BENOIT
LE DIRECTEUR ADJOINT : M. BERNIER PIERRE";-4209
Drôme;DROME DES COLLINES;0261067U;Privé sous-contrat;LYCEE AGRICOLE PRIVE DE CHATEAUNEUF DE GALAURE;18 rue du stade LES MANDAILLES;LES MANDAILLES          ;;26330;CHATEAUNEUF-DE-GALAURE;0475686122;0475686828;secretariat@lesmandailles.fr;http://www.mandailles.com;"LE DIRECTEUR : MME ROBIN STÉPHANIE
LE DIRECTEUR ADJOINT : M. LACAZE PASCAL
LE GESTIONNAIRE : MME ESTAVIL M. ";-4264,6
Drôme;DROME DES COLLINES;0260063C;Privé sous-contrat;LYCEE GENERAL PRIVE NOTRE DAME DE LA GALAURE;2 rue DE LA VALLEE ;;;26330;CHATEAUNEUF-DE-GALAURE;0475685500;;ce.0260063C@ac-grenoble.fr;https://www.nd-galaure.fr/;"LE DIRECTEUR : M. MURYS BENOIT
LE DIRECTEUR ADJOINT : MME VINCENT PEGGIE";-4320,2
Drôme;SUD DROME;0260005P;Public;COLLEGE OLIVIER DE SERRES;2 place du Collège ;;BP9;26450;CLEON-D'ANDRAN;0475901332;0475902141;ce.0260005P@ac-grenoble.fr;https://college-olivier-de-serres-cleon-andran.web.ac-grenoble.fr;"LE PRINCIPAL : MME GROUSSET BLANDINE
LE PRINCIPAL ADJOINT : MME CORRENT CAROLINE
LE GESTIONNAIRE : MME SIROP SABINE
L AGENT COMPTABLE : M. FAUGERON PHILIPPE";-4375,8
Drôme;VALLEE DE LA DROME;0261092W;Public;COLLEGE FRANCOIS JEAN ARMORIN;6 avenue CHARLES ARMORIN ;;BP525;26402;CREST;0475251089;;ce.0261092W@ac-grenoble.fr;https://francois-jean-armorin.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : M. BACHE SYLVAIN
LE PRINCIPAL ADJOINT : MME VERNET SARAH
LE GESTIONNAIRE : MME PEYRET AUDREY
L AGENT COMPTABLE : M. COLLET FABIEN";-4431,4
Drôme;VALLEE DE LA DROME;0261030D;Public;COLLEGE REVESZ LONG;2 chemin De Revesz Long ;;;26400;CREST;0475252472;0475253429;ce.0261030D@ac-grenoble.fr;http://www.ac-grenoble.fr/college/revesz-long.crest/;"LE PRINCIPAL : M. AMBROSINI JEROME
LE PRINCIPAL ADJOINT : M. CASADO SEBASTIEN
LE GESTIONNAIRE : M. SOUBEYRAND JEAN-LUC
L AGENT COMPTABLE : M. CHABAL VINCENT";-4487
Drôme;VALLEE DE LA DROME;0260945L;Privé sous-contrat;COLLEGE PRIVE SAINT LOUIS;Clos SOUBEYRAN ;;BP518;26402;CREST;0475250060;0475253432;ce.0260945L@ac-grenoble.fr;https://www.stlouis26.eu;"LE DIRECTEUR : M. CORNUT CHAUVINC BERTRAND
LE DIRECTEUR ADJOINT : MME GUZZO ORIANE";-4542,6
﻿Drôme;VALLEE DE LA DROME;0260006R;Public;LYCEE POLYVALENT FRANCOIS JEAN ARMORIN;6 avenue CHARLES ARMORIN ;;BP525;26402;CREST;0475251089;;ce.0260006R@ac-grenoble.fr;https://francois-jean-armorin.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. BACHE SYLVAIN
LE PROVISEUR ADJOINT : MME VERNET SARAH
LE GESTIONNAIRE : MME PEYRET AUDREY
L AGENT COMPTABLE : M. COLLET FABIEN";-4598,2
Drôme;VALLEE DE LA DROME;0260072M;Privé sous-contrat;LYCEE POLYVALENT PRIVE SAINT LOUIS;Clos SOUBEYRAN ;;BP518;26402;CREST;0475250060;0475253432;ce.0260072M@ac-grenoble.fr;http://www.stlouis26.eu;"LE DIRECTEUR : M. CORNUT CHAUVINC BERTRAND
LE DIRECTEUR ADJOINT : M. DORMIOLA RUDDY";-4653,8
Drôme;VALLEE DE LA DROME;0261031E;Public;SEGPA CLG REVESZ LONG;2 chemin Revesz long ;;;26400;CREST;0475252472;0475253429;ce.0261031E@ac-grenoble.fr;http://www.ac-grenoble.fr/college/revesz-long.crest/;"LE PRINCIPAL : M. AMBROSINI JEROME
LE PRINCIPAL ADJOINT : MME GENTIER ALEXIA
LE GESTIONNAIRE : M. SOUBEYRAND JEAN-LUC
L AGENT COMPTABLE : M. CHABAL VINCENT";-4709,4
Drôme;VALLEE DE LA DROME;0261093X;Public;COLLEGE DU DIOIS;Rue Sadi Carnot SQUARE DU SOUVENIR FRANCAIS;;BP75;26150;DIE;0475220343;0475220588;ce.0261093X@ac-grenoble.fr;http://www.ac-grenoble.fr/lycee/diois;"LE PRINCIPAL : M. BENNETOT DEVERIA GERALD
LE PRINCIPAL ADJOINT : M. MICOULET XAVIER
LE GESTIONNAIRE : M. DESAULNOIX BENJAMIN
L AGENT COMPTABLE : M. CHABAL VINCENT";-4765
Drôme;VALLEE DE LA DROME;0260008T;Public;LYCEE GENERAL DU DIOIS;Rue Sadi Carnot SQUARE DU SOUVENIR FRANCAIS;;BP75;26150;DIE;0475220343;0475220588;ce.0260008T@ac-grenoble.fr;https://cite-scolaire-du-diois.web.ac-grenoble.fr;"LE PROVISEUR : M. BENNETOT DEVERIA GERALD
LE PROVISEUR ADJOINT : M. MICOULET XAVIER
LE GESTIONNAIRE : M. DESAULNOIX BENJAMIN
L AGENT COMPTABLE : M. CHABAL VINCENT";-4820,6
Drôme;SUD DROME;0260009U;Public;COLLEGE ERNEST CHALAMEL;4 rue des écoles ;;BP74;26220;DIEULEFIT;0475464323;0475468235;ce.0260009U@ac-grenoble.fr;http://www.ac-grenoble.fr/college/chalamel.dieulefit;"LE PRINCIPAL : M. FERRY FRANCOIS
LE GESTIONNAIRE : MME BAREILLE CARINE
L AGENT COMPTABLE : MME RIBOLLET SYLVIE";-4876,2
Drôme;DROME DES COLLINES;0260004N;Public;COLLEGE SPORT NATURE;75 impasse DU COLLEGE ;;;26420;LA CHAPELLE-EN-VERCORS;0475482035;0475481591;ce.0260004N@ac-grenoble.fr;http://www.ac-grenoble.fr/college/la-chapelle/;"LE PRINCIPAL : MME MASLIAH CHRYSTELLE
LE GESTIONNAIRE : MME ROYER MARIE
L AGENT COMPTABLE : MME CALIXTE EVE";-4931,8
﻿Drôme;DROME DES COLLINES;0260011W;Public;COLLEGE JOSEPH  BEDIER;285 route DES ANTES ;;;26530;LE GRAND-SERRE;0475688343;0475688590;ce.0260011W@ac-grenoble.fr;http://www.ac-grenoble.fr/college/jbedier-legrandserre/;"LE PRINCIPAL : M. FORNS JOSE
LE GESTIONNAIRE : MME MANALLAH SABAH
L AGENT COMPTABLE : MME CALIXTE EVE";-4987,4
Drôme;VALLEE DE LA DROME;0260096N;Privé sous-contrat;COLLEGE PRIVE ANNE CARTIER;16 avenue Albert Mazade ;;;26250;LIVRON-SUR-DROME;0475617944;0475614520;ce.0260096N@ac-grenoble.fr;http://www.annecartier.com;"LE DIRECTEUR : MME HAUTEVILLE-LONGET VALERIE
LE DIRECTEUR ADJOINT : MME DARNAUDET ANGELIQUE";-5043
Drôme;VALLEE DE LA DROME;0260012X;Public;COLLEGE DANIEL FAUCHER;12 place DU CHAMP DE MARS ;;;26270;LORIOL-SUR-DROME;0475611360;0475616107;ce.0260012X@ac-grenoble.fr;https://college-daniel-faucher-loriol-sur-drome.web.ac-grenoble.fr/;"LE PRINCIPAL : M. BARD-VOLF GUILLAUME
LE PRINCIPAL ADJOINT : MME DEBAT PASCALE
LE GESTIONNAIRE : MME BILLARD CHRISTINE
L AGENT COMPTABLE : M. FAUGERON PHILIPPE";-5098,6
Drôme;DROME ARDECHE CENTRE;0261575W;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE LES CAROUBIERS;5 rue Benjamin Franklin ;ZA du Guimand           ;;26120;MALISSARD;0475402453;;ce.0261575W@ac-grenoble.fr;;LE DIRECTEUR : M. PECH FREDERIC;-5154,2
Drôme;DROME DES COLLINES;0261576X;Public;COLLEGE DE L'HERMITAGE;185 chemin Des blés ;;;26600;MERCUROL-VEAUNES;0475821950;;ce.0261576X@ac-grenoble.fr;https://college-mercurol-veaunes.web.ac-grenoble.fr/;"LE PRINCIPAL : MME TARDY SONIA
LE PRINCIPAL ADJOINT : M. LOUTCHMIA DOMINIQUE
LE GESTIONNAIRE : MME PICHON VALERIE
L AGENT COMPTABLE : M. BENEDETTI ERIC";-5209,8
Drôme;DROME ARDECHE CENTRE;0261065S;Privé sous-contrat;LYCEE AGRICOLE PRIVE DE MONTELEGER;400 route des chirouzes ;;;26760;MONTELEGER;0475627067;0475626918;monteleger@cneap.fr;;"LE DIRECTEUR : M. SELLIER PATRICK
LE DIRECTEUR ADJOINT : M. VAUCLIN ARNAUD";-5265,4
Drôme;SUD DROME;0261088S;Public;COLLEGE ALAIN BORNE;10 place DU THEATRE ;;CS50339;26216;MONTELIMAR;0475923449;0475923452;ce.0261088S@ac-grenoble.fr;https://alain-borne.ent.auvergnerhonealpes.fr/;"LE PRINCIPAL : M. EBEL JEAN-YVES
LE PRINCIPAL ADJOINT : MME HUGUES AUDREY
LE GESTIONNAIRE : M. FAUGERON PHILIPPE
L AGENT COMPTABLE : M. FAUGERON PHILIPPE";-5321
﻿Drôme;SUD DROME;0261086P;Public;COLLEGE EUROPA;6 chemin DES PEUPLIERS ;;;26200;MONTELIMAR;0475016645;0475530864;ce.0261086P@ac-grenoble.fr;https://college-europa-montelimar.web.ac-grenoble.fr;"LE PRINCIPAL : M. MAYRAS FLORYAN
LE PRINCIPAL ADJOINT : M. MUNERA CLEMENT
LE GESTIONNAIRE : M. ROUSSELIN CLEMENT
L AGENT COMPTABLE : M. FAUGERON PHILIPPE";-5376,6
Drôme;SUD DROME;0260789S;Public;COLLEGE GUSTAVE MONOD;Chemin DES FOURCHES ;;BP229;26205;MONTELIMAR;0475006262;0475006269;ce.0260789S@ac-grenoble.fr;https://college-gustave-monod-montelimar.web.ac-grenoble.fr;"LE PRINCIPAL : M. GERLAND STEPHANE
LE GESTIONNAIRE : MME BARRAL AURELIE
L AGENT COMPTABLE : M. FAUGERON PHILIPPE";-5432,2
Drôme;SUD DROME;0260045H;Public;COLLEGE MARGUERITE DURAS;15 boulevard VINCENT AURIOL ;;;26200;MONTELIMAR;0475018699;;ce.0260045H@ac-grenoble.fr;https://college-marguerite-duras-montelimar.web.ac-grenoble.fr;"LE PRINCIPAL : M. DEPLANTE YANNICK
LE PRINCIPAL ADJOINT : MME DUBLE PAVLINA
LE GESTIONNAIRE : M. ANDRE PHILIPPE
L AGENT COMPTABLE : MME RIBOLLET SYLVIE";-5487,8
Drôme;SUD DROME;0261135T;Privé sous-contrat;COLLEGE PRIVE CHABRILLAN ST JEAN-BAPTISTE;109 route DE DIEULEFIT ;;;26200;MONTELIMAR;0475006020;0475006021;Ce.0261135T@ac-grenoble.fr;http://www.chabrillan.com;LE DIRECTEUR : MME ZENTAR CLAIRE;-5543,4
Drôme;SUD DROME;0261496K;Privé hors-contrat;ECOLE 2D DEGRE PROF. PRIVEE CFECC SAS AMAE FORMATION;5 place Du Theatre ;;;26200;MONTELIMAR;0475910223;0475910223;ce.0261496K@ac-grenoble.fr;http://www.amae-formation.fr;LE DIRECTEUR : MME GALICHET EVELYNE;-5599
Drôme;SUD DROME;0261555Z;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE MONTESSORI L'ENVOL;2 rue Charles Chabert ;;;26200;MONTELIMAR;0782228579;;ce.0261555Z@ac-grenoble.fr;;LE DIRECTEUR : MME VELTRI LOREDANA;-5654,6
Drôme;SUD DROME;0261034H;Public;ETAB.REGIONAL ENSEIGNT ADAPTE PORTES DU SOLEIL;68 route DE CHATEAUNEUF DU RHONE ;;;26200;MONTELIMAR;0475015443;0475909500;ce.0261034H@ac-grenoble.fr;https://erea-portes-du-soleil.ent.auvergnerhonealpes.fr;"LE PROVISEUR : MME CICCARONE SYLVIE
LE PROVISEUR ADJOINT : MME ROYER-LAFONT FRANCOISE
LE DIRECTEUR : MME CICCARONE SYLVIE
LE DIRECTEUR ADJOINT : MME ROYER-LAFONT FRANCOISE
LE GESTIONNAIRE : M. CLOS ARCEDUC JEAN-FRANCOIS
L AGENT COMPTABLE : M. FAUGERON PHILIPPE";-5710,2
﻿Drôme;SUD DROME;0260113G;Public;LPO LYCEE DES METIERS LES CATALINS;24 avenue DES CATALINS ;;BP359;26201;MONTELIMAR;0475007676;0475007682;ce.0260113G@ac-grenoble.fr;http://www.catalins.fr;"LE PROVISEUR : M. GOGET STEPHANE
LE PROVISEUR ADJOINT : MME CAPUANO ESTELLE
LE GESTIONNAIRE : MME RIBOLLET SYLVIE
L AGENT COMPTABLE : MME RIBOLLET SYLVIE
L  ADJOINT AU CHEF D ETABLISSEMENT : MME FRANCOIS NATHALIE";-5765,8
Drôme;SUD DROME;0261265J;Privé sous-contrat;LYCEE AGRICOLE PRIVE SYLVA CAMPUS MONTELIMAR;103 route De Rochemaure ;;;26200;MONTELIMAR;0475013494;0475520628;direction@sylvacampus.org;;LE DIRECTEUR : M. SALMIN PAUL;-5821,4
Drôme;SUD DROME;0260015A;Public;LYCEE GENERAL ET TECHNOLOGIQUE ALAIN BORNE;10 place DU THEATRE ;;CS50339;26216;MONTELIMAR;0475923434;0475923288;ce.0260015A@ac-grenoble.fr;https://alain-borne.ent.auvergnerhonealpes.fr;"LE PROVISEUR : M. EBEL JEAN-YVES
LE PROVISEUR ADJOINT : MME AUDEOUD LORETTE
LE GESTIONNAIRE : M. FAUGERON PHILIPPE
L AGENT COMPTABLE : M. FAUGERON PHILIPPE";-5877
Drôme;SUD DROME;0260064D;Privé sous-contrat;LYCEE GENERAL PRIVE CHABRILLAN ST JEAN-BAPTISTE;109 route DE DIEULEFIT ;;;26200;MONTELIMAR;0475006020;0475006021;Ce.0260064D@ac-grenoble.fr;http://www.chabrillan.com;LE DIRECTEUR : MME ZENTAR CLAIRE;-5932,6
Drôme;SUD DROME;0260790T;Public;SEGPA CLG GUSTAVE MONOD;Chemin DES FOURCHES ;;BP229;26205;MONTELIMAR;0475006262;0475006269;ce.0260789S@ac-grenoble.fr;http://www.ac-grenoble.fr/college/gustavemonod.montelimar;"LE PRINCIPAL : M. GERLAND STEPHANE
LE PRINCIPAL ADJOINT : M. CHOULET GILLIAN
LE GESTIONNAIRE : MME BARRAL AURELIE
L AGENT COMPTABLE : M. FAUGERON PHILIPPE";-5988,2
Drôme;DROME DES COLLINES;0261395A;Privé hors-contrat;ECOLE 2D DEGRE GENERAL PRIVEE PROTESTANTE DU CEDRE;420 A chemin DE LA CLOITRE ;LA CLOITRE              ;;26750;MONTMIRAL;0475713276;;ce.0261395A@ac-grenoble.fr;http://www.epc.asso.fr;LE DIRECTEUR : MME MAGHAKIAN CLAUDIA;-6043,8
Drôme;DROME DES COLLINES;0261394Z;Privé hors-contrat;ECOLE SECONDAIRE PRIVEE PROTESTANTE DU CEDRE;420 A chemin DE LA CLOITRE ;LA CLOITRE              ;;26750;MONTMIRAL;0475713276;;ce.0261394Z@ac-grenoble.fr;http://www.epc.asso.fr;LE DIRECTEUR : MME MAGHAKIAN CLAUDIA;-6099,4
﻿Drôme;SUD DROME;0261089T;Public;COLLEGE RENE BARJAVEL;8 place Joseph Roumanille ;;BP109;26110;NYONS;0475265100;0475264027;ce.0261089T@ac-grenoble.fr;https://roumanille-barjavel.ent.auvergnerhonealpes.fr;"LE PRINCIPAL : MME VINCENT HOMBELINE
LE PRINCIPAL ADJOINT : MME SCHNEIDER CATHY
LE GESTIONNAIRE : MME DELASARA SANDRINE
L AGENT COMPTABLE : MME RIBOLLET SYLVIE";-6155
Drôme;SUD DROME;0260017C;Public;LYCEE GENERAL ET TECHNOLOGIQUE ROUMANILLE;8 place ROUMANILLE ;;BP109;26110;NYONS;0475265100;0475264027;ce.0260017C@ac-grenoble.fr;https://roumanille-barjavel.ent.auvergnerhonealpes.fr;"LE PROVISEUR : MME VINCENT HOMBELINE
LE PROVISEUR ADJOINT : M. WALSER-RAYBAUD BRICE
LE GESTIONNAIRE : MME DELASARA SANDRINE
L AGENT COMPTABLE : MME RIBOLLET SYLVIE";-6210,6
Drôme;SUD DROME;0261090U;Public;COLLEGE GUSTAVE JAUME;Avenue HENRI BECQUEREL ;;BP143;26702;PIERRELATTE;0475040685;0475988897;ce.0261090U@ac-grenoble.fr;https://college-jaume-pierrelatte.web.ac-grenoble.fr;"LE PRINCIPAL : M. FOUQUE PAUL
LE PRINCIPAL ADJOINT : MME LE PAPE SONIA
LE GESTIONNAIRE : M. CARIAS JEAN-MARC
L AGENT COMPTABLE : M. CARIAS JEAN-MARC";-6266,2
Drôme;SUD DROME;0261010G;Public;COLLEGE LIS ISCLO D'OR;Boulevard MOLIERE ;;BP144;26702;PIERRELATTE;0475041180;0475968518;ce.0261010G@ac-grenoble.fr;https://college-lis-isclo-d-or-pierrelatte.web.ac-grenoble.fr/;"LE PRINCIPAL : MME DELFOLIE ANNE
LE PRINCIPAL ADJOINT : MME MARCON SOPHIE
LE GESTIONNAIRE : MME JAMET CAROLINE
L AGENT COMPTABLE : M. CARIAS JEAN-MARC";-6321,8
Drôme;SUD DROME;0260098R;Privé sous-contrat;COLLEGE PRIVE SAINT MICHEL;4 rue Victor Hugo ;;CS60151;26702;PIERRELATTE;0475040541;;ce.0260098R@ac-grenoble.fr;;LE DIRECTEUR : MME MARTIN BEATRICE;-6377,4
